"lex_1";"lex_2";"w1w2";"w1";"w2";"dice";"loglikelihood";"mi3";"tscore";"agr"
"влияние";"оказывать";"2662";"53971";"15532";"11.430854983426094";"33206.00812224661";"22.89393863485824";"51.55285675762448";"34.354736777636525"
"влияние";"оказать";"1929";"53971";"17280";"11.08394006034555";"22255.702598748365";"21.821063325203767";"43.865861591732966";"30.938644825005323"
"влияние";"иметь";"3402";"53971";"410781";"9.776006744552403";"21380.25471620962";"20.354638142962266";"57.35071363809362";"34.16654830889487"
"влияние";"находиться";"770";"53971";"143734";"9.14500639572406";"4142.579171963898";"16.947549225270834";"27.031080051268766";"21.40351746281704"
"влияние";"пользоваться";"397";"53971";"51251";"9.113255778349789";"2420.695969207053";"15.99141576190078";"19.568413749449075";"17.68973261720866"
"влияние";"подпасть";"199";"53971";"820";"9.075170779412783";"2627.966178302454";"18.054707462759804";"14.098680843846124";"15.954546632432315"
"влияние";"поддаваться";"207";"53971";"6375";"9.018016029529395";"1854.3574136953298";"16.122114338614107";"14.326092845287505";"15.197595430768864"
"влияние";"поддаться";"185";"53971";"5381";"8.92226190776891";"1678.6192813708908";"15.954535294590181";"13.546647523364555";"14.701376331313082"
"влияние";"сказываться";"187";"53971";"6914";"8.907513679473425";"1606.050061477329";"15.736119558926816";"13.604730460646195";"14.631666518059452"
"влияние";"испытывать";"200";"53971";"24443";"8.72170678528289";"1240.40384453453";"14.674950273145484";"13.902624844705686";"14.283568470877748"
"влияние";"испытать";"167";"53971";"17622";"8.632388410170437";"1084.14069038465";"14.461175365668216";"12.733882486033421";"13.570073976082092"
"влияние";"сказаться";"141";"53971";"7156";"8.621198124859822";"1121.0210931754352";"14.854670555350522";"11.790830578465256";"13.234383393912026"
"влияние";"подпадать";"122";"53971";"868";"8.58501132664827";"1463.4449108702422";"16.529968748384047";"11.03447108028933";"13.505534499312871"
"влияние";"окажеть";"121";"53971";"427";"8.584855058694373";"1641.2294650975066";"17.214684952406227";"10.994620762203802";"13.75750459176819"
"влияние";"подчиняться";"137";"53971";"9260";"8.558578140182913";"1010.6567835233532";"14.510580778688777";"11.595068183465939";"12.971167006502794"
"влияние";"приобрести";"162";"53971";"22799";"8.532174297970386";"959.5559932680762";"14.112414380210232";"12.479698018528191";"13.270970943279108"
"влияние";"подвергаться";"124";"53971";"8455";"8.471691611922246";"912.5590946649532";"14.302428764327056";"11.030311142286847";"12.560264302988239"
"влияние";"определять";"177";"53971";"38896";"8.430373272105035";"894.1113128326606";"13.843899830010209";"12.898995872976757";"13.363098696530132"
"влияние";"исследовать";"125";"53971";"11997";"8.424535862915565";"834.8794265684013";"13.976626643236601";"11.031642545408113";"12.41713127573408"
"влияние";"приписывать";"117";"53971";"7961";"8.421528827420975";"861.5181651389539";"14.188309234149317";"10.71466320296958";"12.32975891343757"
"влияние";"действовать";"233";"53971";"71247";"8.406374136843372";"1028.50191183055";"14.06330469756044";"14.617531321162998";"14.337740299491006"
"влияние";"чувствоваться";"120";"53971";"11496";"8.391337445470867";"801.9103938948833";"13.896818129431903";"10.809025275120852";"12.256062108393019"
"влияние";"подчинить";"109";"53971";"7009";"8.366193842246844";"814.9007291770213";"14.103190659031732";"10.347275364286315";"12.080132336362542"
"влияние";"сложиться";"130";"53971";"19272";"8.359143671842594";"756.6432113401032";"13.620292135916666";"11.167525251010899";"12.333083813628875"
"влияние";"подчиниться";"94";"53971";"3875";"8.270902376937514";"786.5460114614148";"14.251680733867191";"9.639974565192096";"11.721170580864266"
"влияние";"подвергнуться";"94";"53971";"5473";"8.24365199095149";"721.400158464833";"13.90639948451072";"9.61713444412742";"11.564588772467607"
"влияние";"преобладать";"92";"53971";"5666";"8.218904291806354";"695.7122774306667";"13.807224379601285";"9.509803712067653";"11.458795471535536"
"влияние";"разлагать";"85";"53971";"1442";"8.213228934802832";"864.624891140935";"14.938264780470682";"9.197870343412268";"11.721784105089602"
"влияние";"изучать";"116";"53971";"21776";"8.211583253039347";"621.4559704656833";"13.156304177272473";"10.490151204087741";"11.74783469863955"
"влияние";"развиваться";"113";"53971";"20468";"8.20279972224416";"613.2718312033128";"13.139642815056666";"10.363323748352153";"11.66920616109517"
"влияние";"учитывать";"98";"53971";"14616";"8.142256367847942";"569.1750807155361";"13.0491276667985";"9.694897094037206";"11.247664197359613"
"влияние";"усилить";"89";"53971";"10117";"8.113771132397133";"564.5424808692442";"13.128033981835156";"9.285373094185045";"11.040774135651862"
"влияние";"объяснять";"128";"53971";"39919";"8.09529828122697";"559.9470010342617";"12.845580440592038";"10.824763259657065";"11.791961974255603"
"влияние";"происходить";"198";"53971";"92281";"8.088327771040207";"715.5335485906137";"13.316304872114948";"13.162453699541034";"13.239155801190108"
"влияние";"употребить";"85";"53971";"9758";"8.073403440062268";"537.5073640098599";"13.026208357939794";"9.072875939091023";"10.871300400059708"
"влияние";"расти";"128";"53971";"44645";"8.046188645248208";"532.566585465204";"12.73369052265216";"10.766877160279257";"11.709059810864748"
"влияние";"усиливаться";"76";"53971";"6707";"8.010544047716051";"520.2032487149554";"13.065390313603883";"8.611185648233798";"10.607002477471127"
"влияние";"изменяться";"74";"53971";"6365";"7.989528054265977";"510.2862262826759";"13.037723097465628";"8.499791219504356";"10.5270092764359"
"влияние";"изучить";"81";"53971";"12223";"7.987251231855922";"468.55039799984786";"12.65637009108468";"8.811799464113424";"10.560558469429596"
"влияние";"производить";"127";"53971";"50102";"7.984486412050889";"498.6840064726983";"12.594842381784552";"10.653345335799525";"11.583488478999522"
"влияние";"отразиться";"73";"53971";"6508";"7.973555145383151";"498.19219339498767";"12.974688183950871";"8.438450481280249";"10.46356840424534"
"влияние";"распространить";"73";"53971";"6520";"7.973356749085897";"497.92503716634957";"12.9728459973691";"8.438255853258052";"10.46270489265157"
"влияние";"освободиться";"74";"53971";"8630";"7.95267574236262";"465.6301549920844";"12.733292824379662";"8.463304241079504";"10.381027461840162"
"влияние";"развращать";"64";"53971";"1113";"7.935415692072601";"647.7243578315918";"14.345932227648097";"7.980720723554203";"10.700041057299513"
