"lex_1";"lex_2";"w1w2";"w1";"w2";"dice";"loglikelihood";"mi3";"tscore";"agr"
"совет";"давать";"2246";"96257";"200123";"9.810655622114165";"12821.981502782019";"19.249553445719695";"46.348345272427785";"29.869465168333168"
"совет";"дать";"2061";"96257";"285375";"9.471881688967628";"9985.844617953087";"18.636802855158983";"43.844655284870235";"28.585384321301873"
"совет";"последовать";"626";"96257";"20639";"9.463457622065036";"4803.129319990377";"17.688635840810623";"24.816119390701747";"20.95145099710763"
"совет";"принять";"1088";"96257";"149341";"9.273792276076342";"5279.544388776061";"17.367824217870456";"31.86586579426929";"23.52532158473333"
"совет";"избрать";"506";"96257";"20050";"9.255695323986";"3694.7414219999714";"17.079148071447385";"22.274152872699432";"19.504449622557637"
"совет";"состояться";"531";"96257";"33103";"9.197554707550896";"3397.1370488045313";"16.72242936834633";"22.688397064468088";"19.478324296293145"
"совет";"утвердить";"382";"96257";"15212";"9.017065984846685";"2785.0168690753";"16.511944453091278";"19.352461491593537";"17.87587114464021"
"совет";"просить";"768";"96257";"132173";"8.997951817057702";"3388.90325488739";"16.44502474622806";"26.53406877749989";"20.889074121753293"
"совет";"решить";"722";"96257";"129575";"8.947625680461357";"3127.519404084257";"16.279582769940276";"25.67823944092119";"20.44580701182571"
"совет";"одобрить";"313";"96257";"8026";"8.884486734766817";"2559.5514268127554";"16.553690517113303";"17.579685675256858";"17.058976407051276"
"совет";"назначить";"411";"96257";"42963";"8.867929700333523";"2209.8979620910645";"15.693207580661594";"19.74937641472767";"17.604859092447846"
"совет";"обратиться";"428";"96257";"52060";"8.845163222083837";"2174.693136384728";"15.622739904516537";"20.066233466976232";"17.705636004331353"
"совет";"послушаться";"278";"96257";"3233";"8.812955878667177";"2724.5807348880703";"17.107220059666183";"16.625409362477136";"16.864594170804434"
"совет";"создать";"423";"96257";"71215";"8.711947907511558";"1883.0273848915804";"15.274180284089852";"19.711190554355035";"17.351434469267023"
"совет";"постановить";"257";"96257";"6232";"8.704712510726626";"2130.5927106126546";"16.21529816345478";"15.935142794134958";"16.074610156520944"
"совет";"заседать";"248";"96257";"3203";"8.699065094456198";"2376.379741371088";"16.77396558520549";"15.697748106562061";"16.22693706479127"
"совет";"обсуждать";"288";"96257";"20495";"8.68830035469049";"1766.2432465394982";"15.366467703789104";"16.672086972948108";"16.005970324368658"
"совет";"следовать";"509";"96257";"112983";"8.67435799962592";"1997.5400285026208";"15.367873902072274";"21.323339087630202";"18.10233096233272"
"совет";"подать";"336";"96257";"45871";"8.645775001513666";"1631.5128626597057";"15.023267588114507";"17.71182232476823";"16.312248350798658"
"совет";"спрашивать";"425";"96257";"86483";"8.62941669293175";"1737.7533027410554";"15.094086861279795";"19.57873122353782";"17.190784441721405"
"совет";"созвать";"230";"96257";"4062";"8.615116101768148";"2055.4345690171517";"16.31032968094896";"15.099554634427331";"15.693269707840063"
"совет";"собрать";"311";"96257";"42031";"8.595846346746761";"1516.1445727924634";"14.878738512612136";"17.046149170579778";"15.925614467141818"
"совет";"помочь";"367";"96257";"67018";"8.595317853843657";"1576.2959226972862";"14.908891521475647";"18.29264284555021";"16.514327955608902"
"совет";"подавать";"258";"96257";"26072";"8.531637350083676";"1403.9513515058218";"14.795784030567159";"15.661214448551725";"15.222350233691552"
"совет";"собраться";"291";"96257";"42554";"8.525601873096308";"1374.1302071577961";"14.666963161200519";"16.442196238434356";"15.529233288168042"
"совет";"принимать";"358";"96257";"90951";"8.433704589805398";"1313.2409594392857";"14.529045276583755";"17.732868957721713";"16.051219765814228"
"совет";"входить";"290";"96257";"59250";"8.408582077875062";"1183.1695770256406";"14.325644206263885";"16.169488707643563";"15.219669583236795"
"совет";"состоять";"305";"96257";"68360";"8.402082114594895";"1190.777475176687";"14.333914688912412";"16.496841485203976";"15.377396349363728"
"совет";"предложить";"287";"96257";"64085";"8.36756508330659";"1122.4916054214452";"14.216003537434643";"16.006157789573667";"15.084548245052495"
"совет";"рассмотреть";"201";"96257";"18259";"8.347982258413767";"1135.707844073218";"14.403023832360198";"13.859147075313878";"14.128468622675669"
"совет";"рассматривать";"232";"96257";"39012";"8.324863884792505";"1032.8826138521829";"14.074110041226728";"14.598534662678615";"14.333924210878246"
"совет";"внести";"196";"96257";"18797";"8.318104977438932";"1086.5635427904783";"14.29841391239466";"13.668168266156679";"13.979739886484506"
"совет";"избирать";"172";"96257";"4752";"8.317676756609075";"1380.293129905352";"15.281685065717582";"13.025326217863471";"14.10847026220858"
"совет";"помогать";"233";"96257";"43565";"8.296060170056695";"989.92458780619";"13.976628502351417";"14.558967224307487";"14.26482654195473"
"совет";"обращаться";"226";"96257";"41921";"8.27738419176885";"963.6133591398259";"13.92358532046433";"14.344112952024387";"14.132285042904032"
"совет";"представить";"265";"96257";"79473";"8.196173001357277";"889.7701550907557";"13.761539353962286";"15.07224626747386";"14.401989798720617"
"совет";"предлагать";"216";"96257";"48550";"8.185268487937384";"841.9645208824302";"13.641008245652728";"13.880506925412563";"13.760236532247276"
"совет";"управлять";"176";"96257";"21902";"8.183844721529528";"886.0100848132471";"13.822641245598454";"12.858475967359796";"13.331845343461048"
"совет";"воспользоваться";"167";"96257";"18424";"8.161231353101122";"879.921889435735";"13.838094492069448";"12.570490824136087";"13.189072743604347"
"совет";"поступить";"189";"96257";"33678";"8.16010459122355";"820.3266918611631";"13.606163457328377";"13.142284727958023";"13.372212764211735"
"совет";"возглавлять";"149";"96257";"6863";"8.153444848892335";"1042.5227831723346";"14.483461471247447";"12.067599304980256";"13.220461776508943"
"совет";"являться";"344";"96257";"142343";"8.15124504928739";"952.7791658264001";"13.961452551512547";"16.650468598715147";"15.246794000753441"
"совет";"слушать";"286";"96257";"102423";"8.149688222158511";"866.897040693751";"13.736631353037627";"15.414706567744984";"14.55149963187165"
"совет";"послушать";"167";"96257";"21474";"8.13498335292881";"830.0458884343562";"13.684905753575888";"12.512159878873865";"13.085401358615728"
"совет";"присутствовать";"181";"96257";"34313";"8.111979451423686";"764.1272175931829";"13.457734020022466";"12.82328122265553";"13.136677965088685"
"совет";"пользоваться";"204";"96257";"51251";"8.109629483824804";"752.3233132052277";"13.415392068846936";"13.396018087999492";"13.405701578503024"
"совет";"войти";"263";"96257";"95728";"8.100128689779709";"789.3368346965228";"13.552718477223184";"14.758398263157702";"14.142716034599434"
"совет";"получить";"422";"96257";"215220";"8.089071716388428";"1012.4493494073974";"14.161122398673356";"17.95332999414396";"15.944883301888611"
"совет";"попросить";"185";"96257";"42301";"8.07445871612632";"715.0729916293651";"13.314023966137807";"12.83283192603821";"13.071213861638526"
"совет";"требовать";"238";"96257";"83950";"8.063556385102551";"727.9026152095918";"13.38435785482844";"14.082349738821526";"13.728918687982572"
"совет";"выбрать";"168";"96257";"32102";"8.054524855358727";"706.6790778421794";"13.300740822056317";"12.349363806292121";"12.816227498947356"
"совет";"держать";"230";"96257";"80883";"8.046530830119567";"704.692512718748";"13.319001478094696";"13.847643653721702";"13.580750579111893"
"совет";"поручить";"138";"96257";"17317";"7.980190979882876";"692.4208262147979";"13.327839594839167";"11.383013823603655";"12.3171012152546"
"совет";"внять";"117";"96257";"1102";"7.9691606589076285";"1198.2136790201148";"15.587162311000112";"10.791474385976999";"12.969520531971247"
