"lex_1";"lex_2";"w1w2";"w1";"w2";"dice";"loglikelihood";"mi3";"tscore";"agr"
"обязанность";"превысить";"7";"30622";"2778";"6.222746150650467";"34.996398052939476";"7.359069413084572";"2.5631965999527546";"4.343125798136025"
"обязанность";"вникать";"7";"30622";"2810";"6.221788525487507";"34.84088245831171";"7.34761617407107";"2.562245645757082";"4.338939680233859"
"обязанность";"приводить";"15";"30622";"41084";"6.220867676567219";"22.53337648576727";"6.951602062253857";"3.038945550868736";"4.596252838834727"
"обязанность";"заканчиваться";"8";"30622";"7622";"6.220846758034445";"26.671098723882558";"6.750356032838623";"2.6165507216611417";"4.202695438548163"
"обязанность";"спасти";"13";"30622";"31627";"6.219198788080588";"21.984646488912972";"6.783907096480625";"2.915875514049284";"4.447586827956597"
"обязанность";"стеснять";"7";"30622";"2991";"6.216389153730406";"33.99435646970393";"7.285192877768913";"2.5568668110878088";"4.31593186711058"
"обязанность";"навязывать";"7";"30622";"2994";"6.216299906530477";"33.98077645200936";"7.284190371419288";"2.556777659131964";"4.31555966318495"
"обязанность";"повлечь";"7";"30622";"3060";"6.214338480599259";"33.68553482283868";"7.262385741452435";"2.554816316103389";"4.307442580708336"
"обязанность";"проверить";"10";"30622";"17621";"6.211726255031857";"22.308804519659997";"6.581734116646327";"2.72416158160287";"4.234348500170106"
"обязанность";"повелевать";"7";"30622";"3167";"6.211166744899453";"33.22063765803188";"7.228015889860221";"2.5516365630116087";"4.294562797607718"
"обязанность";"составить";"15";"30622";"41786";"6.211125312155149";"22.13535720776582";"6.9346594583573555";"3.0246943939140154";"4.579871787222465"
"обязанность";"оплатить";"7";"30622";"3179";"6.210811662782983";"33.16951876444961";"7.224233975488058";"2.5512799551882317";"4.293139100151831"
"обязанность";"работать";"43";"30622";"177135";"6.210222889759291";"38.83954993114537";"8.649758403610116";"4.433564299091452";"6.19267793882518"
"обязанность";"ходить";"35";"30622";"138563";"6.209747172307232";"33.508636105527955";"8.277789298869077";"4.074579050271831";"5.8076248897235345"
"обязанность";"пересмотреть";"7";"30622";"3297";"6.207326721276072";"32.67727047901285";"7.18778769332713";"2.5477733115916883";"4.2793520133831064"
"обязанность";"войти";"26";"30622";"95728";"6.204432605765087";"27.529981335319675";"7.755848987667554";"3.622935923563089";"5.300843698426808"
"обязанность";"обратиться";"17";"30622";"52060";"6.203603321466191";"22.607185587285304";"7.090313342853013";"3.13035917344339";"4.711181106197043"
"обязанность";"вызывать";"16";"30622";"47382";"6.201220516391595";"22.096215709171165";"7.002593967226629";"3.068651889822767";"4.635571508583543"
"обязанность";"произвести";"15";"30622";"42786";"6.1974091811731125";"21.582939106829375";"6.911009867283193";"3.004393600531222";"4.556686714979839"
"обязанность";"приняться";"12";"30622";"28161";"6.196445853909472";"20.99575754324643";"6.659852117591821";"2.824932045825213";"4.337468117167208"
"обязанность";"наделить";"7";"30622";"3754";"6.193943404160428";"30.92998320861438";"7.057978719252407";"2.534192496984738";"4.229217033235277"
"обязанность";"игнорировать";"7";"30622";"3832";"6.191676949608944";"30.654071656130384";"7.03741379730811";"2.5318745461327854";"4.221119385187781"
"обязанность";"приобретать";"9";"30622";"13758";"6.1898275614095795";"22.306179557367212";"6.51312346915562";"2.6394274253283703";"4.146193038081947"
"обязанность";"научить";"9";"30622";"13813";"6.188589031723589";"22.242988224994868";"6.50913376454162";"2.637985973692454";"4.143790966222687"
"обязанность";"привыкнуть";"13";"30622";"33718";"6.186159737228465";"20.64848764104112";"6.719886463241785";"2.8702780176974914";"4.391804002555879"
"обязанность";"заведовать";"7";"30622";"4119";"6.1833815049725045";"29.687172329599875";"6.96519024196278";"2.523345675690346";"4.192324257189248"
"обязанность";"объявить";"15";"30622";"44252";"6.1776354019262465";"20.80252550551217";"6.87732024538475";"2.974632637432047";"4.522996933449508"
"обязанность";"посвящать";"7";"30622";"4359";"6.176496993686851";"28.931398112138652";"6.908557984160469";"2.516213519222801";"4.169341314653813"
"обязанность";"привлекать";"9";"30622";"14411";"6.175220924567879";"21.573890043987184";"6.466752138403217";"2.6223134631783065";"4.117991160210504"
"обязанность";"выслушивать";"7";"30622";"4438";"6.174241171140033";"28.692161991979305";"6.890596832906322";"2.513865851052234";"4.161975020541555"
"обязанность";"прекращаться";"7";"30622";"4468";"6.173385861037998";"28.602485717693398";"6.8838597762097695";"2.512974331493791";"4.159202197443368"
"обязанность";"учиться";"15";"30622";"44742";"6.171112395264264";"20.549133212131686";"6.866308155767702";"2.964685248674478";"4.511811443562083"
"обязанность";"превращаться";"9";"30622";"14683";"6.169199077240004";"21.279974264457124";"6.448053580278642";"2.6151848296334106";"4.106440295902049"
"обязанность";"внушить";"7";"30622";"5170";"6.153577645885348";"26.66831913984373";"6.737927968896386";"2.492112773826221";"4.0977648005232865"
"обязанность";"предъявлять";"7";"30622";"5196";"6.152851490288574";"26.602129761395062";"6.732911558608371";"2.491340123542237";"4.095604071955972"
"обязанность";"перераспределить";"6";"30622";"181";"6.149539282972257";"60.758875001829985";"9.627606865651261";"2.44367993732465";"4.85044222128674"
"обязанность";"иметься";"14";"30622";"41379";"6.147769223384572";"19.375294501576118";"6.737468693335067";"2.8721473214785656";"4.398977456308228"
"обязанность";"говорить";"168";"30622";"835314";"6.145544878151903";"111.28821278341431";"11.187154446393807";"7.8944480780367545";"9.39768109259055"
"обязанность";"разграничить";"6";"30622";"441";"6.141133970499087";"49.994054784478976";"8.737059021470241";"2.435334360422897";"4.612771406001964"
"обязанность";"понять";"40";"30622";"176586";"6.140548236013155";"32.445505946674345";"8.435900562763367";"4.129300628504032";"5.902064850187287"
"обязанность";"делегировать";"6";"30622";"525";"6.138433438396528";"47.90184963912219";"8.562705634325463";"2.4326380971161767";"4.563985532454224"
"обязанность";"лишать";"7";"30622";"5882";"6.13388020700802";"24.972774824618085";"6.60890381728492";"2.4709540429725037";"4.041076293134861"
"обязанность";"постановить";"7";"30622";"6232";"6.124337889720453";"24.21812781880132";"6.551103348848277";"2.4605529814573335";"4.014889397834485"
"обязанность";"предостеречь";"6";"30622";"978";"6.123994250212997";"40.475786775625195";"7.940594226882269";"2.4180975342835067";"4.381909551870036"
"обязанность";"подбирать";"7";"30622";"6276";"6.123144701597548";"24.126492988843346";"6.544067822545938";"2.4592454194382833";"4.0116665884753635"
