"lex_1";"lex_2";"w1w2";"w1";"w2";"dice";"loglikelihood";"mi3";"tscore";"agr"
"решение";"обсуждать";"96";"92450";"20495";"7.622839118486406";"390.8251106641625";"12.110984577747761";"9.3014303240344";"10.613645895985789"
"решение";"добиваться";"86";"92450";"9556";"7.614707562747669";"458.61999207937004";"12.543993616597513";"9.029017106221161";"10.642365007111342"
"решение";"исполнять";"96";"92450";"22759";"7.602992222835453";"371.7364372624382";"12.006204860142287";"9.246580806736006";"10.536429348765749"
"решение";"оспаривать";"79";"92450";"2772";"7.59862874650828";"602.1221650258382";"13.526895433373962";"8.814163746577007";"10.919169901260025"
"решение";"подписать";"93";"92450";"21202";"7.5848502466991";"367.0071402085158";"11.981823919909415";"9.121774719146373";"10.454448743089852"
"решение";"проводить";"128";"92450";"64293";"7.582814644078842";"319.2936525245068";"11.830760988438756";"9.964774471383862";"10.857755987064667"
"решение";"руководствоваться";"78";"92450";"5114";"7.56159215535017";"497.0549620411246";"12.876265560500334";"8.694310650449458";"10.580654648965423"
"решение";"предполагать";"98";"92450";"31351";"7.551683942486081";"324.49152636069255";"11.747777228815433";"9.147750255243274";"10.366568002161443"
"решение";"помогать";"107";"92450";"43565";"7.545455562267964";"307.05102442402597";"11.682353385003022";"9.344361692076046";"10.44816421406733"
"решение";"учитывать";"84";"92450";"14616";"7.542763233686073";"374.83962989489964";"12.04845453475479";"8.786603442863653";"10.289071488538829"
"решение";"предоставлять";"81";"92450";"11237";"7.538464310493248";"396.91262319987993";"12.202256516392104";"8.703626154412294";"10.305526622105159"
"решение";"стать";"522";"92450";"576484";"7.537374088907435";"629.3009307789233";"13.854176135310533";"16.857909769099013";"15.282422949724623"
"решение";"соответствовать";"91";"92450";"26311";"7.519138337891";"318.4189748322609";"11.700712374159362";"8.884682484504358";"10.195936165302188"
"решение";"бы";"676";"92450";"791050";"7.517693685861021";"758.2868743752359";"14.313339008534372";"18.77791507804097";"16.394348550200753"
"решение";"предусмотреть";"79";"92450";"12128";"7.5049065495832235";"371.6035414002369";"12.050947685801603";"8.564296879538707";"10.159128587678909"
"решение";"пересмотреть";"72";"92450";"3297";"7.500348724616642";"510.3055117192019";"13.075106350259126";"8.393048720834102";"10.475686355929726"
"решение";"реализовать";"75";"92450";"8336";"7.489880558011694";"399.9107089140283";"12.270001812898474";"8.431768309602313";"10.171421358136742"
"решение";"заниматься";"126";"92450";"76917";"7.489605850483134";"271.57512730466334";"11.604239759755052";"9.59841597891541";"10.553782276188874"
"решение";"выбрать";"92";"92450";"32102";"7.482457179239475";"289.88180242018836";"11.53456835495665";"8.797206440496995";"10.073330085953575"
"решение";"приветствовать";"76";"92450";"11703";"7.470264269963266";"357.0425599633924";"11.970475758966918";"8.39914165774093";"10.027049496742151"
"решение";"остаться";"209";"92450";"195742";"7.464099228863513";"303.8779811342343";"12.188326247613874";"11.242854423169957";"11.706048763952085"
"решение";"узнать";"153";"92450";"118833";"7.4626313559151916";"268.1122819626131";"11.751715575344642";"10.088852199319572";"10.888586755318334"
"решение";"оказаться";"186";"92450";"164653";"7.461661792475808";"286.86357675322563";"12.011520749316116";"10.772386306144233";"11.375093038560179"
"решение";"возникнуть";"92";"92450";"36118";"7.450722531380079";"270.0688750270648";"11.416695332417524";"8.6978189341045";"9.964956037394426"
"решение";"представлять";"127";"92450";"85906";"7.445797435081642";"251.6188277403327";"11.517428541464188";"9.459948278476874";"10.438116607094623"
