"lex_1";"lex_2";"w1w2";"w1";"w2";"dice";"loglikelihood";"mi3";"tscore";"agr"
"вопрос";"задать";"7548";"263259";"18207";"11.07441814930871";"85718.12348710823";"24.276958160613308";"86.73757188976825";"45.888172808699764"
"вопрос";"задавать";"6381";"263259";"10025";"10.935960457950728";"80174.8716169312";"24.36980891508222";"79.7963319572898";"44.0978611944346"
"вопрос";"отвечать";"6990";"263259";"129959";"10.663263571350535";"47937.74722576128";"22.081139066257368";"82.55552625980062";"42.695667883647396"
"вопрос";"ответить";"6367";"263259";"137613";"10.550633407239077";"41708.61891411476";"21.743856218940106";"78.62774705395425";"41.34816110494362"
"вопрос";"решать";"4407";"263259";"29201";"10.498013461236063";"39664.06129635029";"22.190296015932596";"66.08791220965648";"38.29504321720036"
"вопрос";"поставить";"5359";"263259";"101503";"10.472679484964873";"36517.26541672725";"21.531160230459065";"72.26796294169739";"39.446331763886036"
"вопрос";"решить";"4895";"263259";"129575";"10.307974325763233";"30043.017470003284";"21.015299377487874";"68.71242402913447";"38.000160024994"
"вопрос";"ставить";"3884";"263259";"55465";"10.28568720647074";"28684.394065886096";"21.169760873712836";"61.72017365326";"36.1469406357377"
"вопрос";"обсуждать";"3347";"263259";"20495";"10.253103937176583";"30682.55952360091";"21.718928726347492";"57.613805190585055";"35.373862223228976"
"вопрос";"возникать";"3389";"263259";"35805";"10.213024475876184";"27136.345242155796";"21.198433543032063";"57.79938367428122";"35.00366257475727"
"вопрос";"касаться";"2307";"263259";"52531";"9.774017724042533";"14835.031520992929";"19.66135687966549";"47.29197476357357";"30.493022043916113"
"вопрос";"связать";"1927";"263259";"75444";"9.52398795281175";"10306.125365824353";"18.759418922723988";"42.735913015849185";"28.31432314764751"
"вопрос";"возникнуть";"1571";"263259";"36118";"9.443155891106013";"10067.490458210537";"18.883262135406525";"39.01989455318241";"27.14448189492046"
"вопрос";"рассматривать";"1380";"263259";"39012";"9.303906713739515";"8270.30178464884";"18.417297620013795";"36.438500585943565";"25.905572954836757"
"вопрос";"разрешить";"1268";"263259";"25066";"9.266499720462978";"8511.083424328344";"18.605726635471996";"35.13317745532567";"25.56713311205066"
"вопрос";"обсудить";"1153";"263259";"7114";"9.235711934734613";"10541.162870547598";"19.579953463950726";"33.81423925804627";"25.730939180127912"
